CrashID,CrashMasterFile,Lat,Long,rtunique,CurvePresent,GradePresent,BadVisibility,BadWeather,WetRdway,VOSh,Congestion,Speed,Sphr,P_N,VehicleDefect,WorkZone,Animal/Debris,SlipperySurf/WaterPooling,Impaired,Dstracted,Inattention,DrivingTooFast,RightOfWay,ImproperManeuver,FollowTooClose
11836,72282041,38.17091,-85.15107,106-I-0064-010,0,0,0,1,1,0,0,67.72,No,No,0,0,0,1,0,0,0,0,0,0,0
11837,72282045,38.38136,-82.59422,010-I-0064-000,0,1,0,1,1,0,1,21,No,No,0,0,0,1,0,0,0,1,0,0,0
11838,72282085,37.72719,-85.82117,047-I-0065-010,0,1,0,0,0,0,1,19.92,No,No,0,0,0,0,0,0,1,0,0,0,0
11839,72282137,37.32738,-85.90676,050-I-0065-010,0,1,0,0,0,0,0,64.54,No,No,0,0,0,0,0,0,0,0,0,0,0
11840,72282191,38.22337,-85.52667,056-I-0064-000,0,1,0,0,0,1,1,29.64,No,No,0,0,0,0,0,0,0,0,0,0,1
11842,72282213,37.75407,-85.79676,047-I-0065-010,0,1,0,0,0,1,1,31.29,No,No,0,0,0,0,0,0,0,0,0,0,0
11844,72282221,37.01335,-87.97782,072-I-0024-010,0,0,1,0,0,0,0,67.79,No,No,0,0,1,0,0,0,0,0,0,0,0
11845,72282231,38.25929,-85.74138,056-I-0065-000,1,0,0,0,0,0,0,49.71,No,Yes,0,0,0,0,0,0,1,0,0,0,0
11846,72282243,38.18974,-85.73506,056-I-0264-000,0,1,1,0,0,0,1,6.02,No,No,0,0,0,0,0,0,0,0,0,0,1
11847,72282248,38.19112,-85.71811,056-I-0264-010,0,0,1,0,0,1,1,23.84,No,No,0,0,0,0,0,0,0,0,0,1,0
11848,72282278,39.05273,-84.44031,019-I-0275-010,0,1,1,0,0,1,1,25.09,No,No,0,0,0,0,0,0,1,0,0,1,0
11849,72282287,37.07638,-88.67967,073-I-0024-000,0,0,0,0,0,1,0,69.66,No,No,0,0,0,0,0,0,0,0,1,0,0
11850,72282381,38.92773,-84.63086,008-I-0075-010,0,0,1,0,0,0,0,52.27,No,No,0,0,0,0,0,0,1,0,0,0,1
11851,72282383,37.24838,-84.24642,102-I-0075-000,0,0,1,1,0,0,0,63.2,No,No,0,0,0,0,1,0,0,0,0,0,0
11852,72282386,37.828,-84.3229,076-I-0075-000,0,0,1,0,0,0,0,59.12,No,No,0,0,0,0,0,0,1,0,0,1,0
11853,72282411,39.04388,-84.57893,059-I-0075-000,1,0,1,0,0,1,0,55.3,No,No,0,0,0,0,0,0,0,0,0,0,0
11854,72282415,38.21056,-85.75309,056-I-0065-010,1,1,0,0,0,0,0,55.3,No,No,0,0,0,0,0,0,0,0,1,1,0
11855,72282416,38.23654,-85.75208,056-I-0065-000,0,1,0,0,0,0,0,50.81,No,No,0,0,0,0,0,0,0,0,0,0,1
11856,72282430,38.28648,-85.51451,056-I-0265-000,0,0,1,0,1,0,0,65.24,No,No,0,0,0,0,0,0,0,0,0,0,0
11857,72282433,37.72364,-85.82545,047-I-0065-010,0,0,0,1,0,0,0,68.65,No,No,0,0,1,0,0,0,0,0,0,0,0
11858,72282434,37.72508,-85.82372,047-I-0065-010,0,0,0,1,0,0,0,67.6,No,No,0,0,1,0,0,0,0,0,0,0,0
11859,72282435,37.70552,-85.83203,047-I-0065-010,0,0,0,0,0,0,1,22.98,No,No,0,1,0,0,0,0,1,0,0,0,0
11860,72282487,38.61637,-84.5729,041-I-0075-000,0,0,1,0,1,0,0,68.57,No,No,0,0,0,0,0,0,0,0,0,0,0
11861,72282508,38.19399,-85.7104,056-I-0264-010,0,0,0,0,0,1,1,41.9,No,No,0,0,0,0,0,1,0,0,0,0,0
11862,72282518,37.33255,-84.30445,102-I-0075-010,0,0,1,0,0,0,0,60.18,No,No,0,1,0,0,0,0,0,0,0,1,0
11863,72282519,38.97908,-84.63948,008-I-0075-010,0,1,0,1,1,0,0,57.44,No,No,0,0,1,0,0,0,1,0,0,0,1
11865,72282533,38.04998,-85.69811,015-I-0065-000,0,0,0,0,1,0,0,65.06,No,No,0,0,0,0,0,0,1,0,0,0,1
11866,72282564,37.05989,-88.65826,073-I-0024-000,0,0,0,0,0,0,0,66.53,No,No,0,0,0,0,0,0,1,0,0,0,0
11867,72282600,38.34166,-84.56808,105-I-0075-000,1,0,1,0,0,0,0,66.13,No,No,0,0,1,0,0,0,0,0,0,1,0
11868,72282610,37.6799,-85.84501,047-I-0065-000,1,0,1,1,1,0,0,62.51,No,No,0,0,0,0,0,0,0,0,0,1,0
11869,72282640,38.93458,-84.63134,008-I-0075-000,0,0,0,1,1,1,0,57.84,No,No,0,0,0,0,0,0,1,0,0,1,0
11870,72282641,37.67679,-84.31208,076-I-0075-000,0,0,0,0,0,0,0,66.35,No,No,0,0,0,0,0,0,0,0,0,0,0
11871,72282645,39.05146,-84.62235,008-I-0275-010,0,1,1,1,1,1,0,51.91,No,No,0,0,0,1,0,0,0,1,0,0,0
11872,72282651,37.77921,-84.31726,076-I-0075-000,0,0,1,0,0,0,1,7.04,No,No,0,0,0,0,0,0,0,0,0,1,0
11873,72282676,38.22236,-85.49696,056-I-0064-000,0,1,1,0,0,1,0,67.13,No,No,0,0,0,0,0,0,0,0,0,0,0
11874,72282688,38.1728,-85.72028,056-I-0065-000,0,0,0,0,0,0,1,37.58,No,No,0,0,0,0,0,0,1,0,0,0,0
11875,72282727,38.23987,-84.54403,105-I-0075-000,0,0,1,0,0,1,0,65.91,No,No,0,0,1,0,0,0,0,0,0,0,0
11876,72282728,38.22282,-85.51269,056-I-0064-000,0,1,1,0,0,1,1,34.81,No,No,0,0,0,0,0,0,0,0,0,1,1
11877,72282750,37.03838,-84.09754,063-I-0075-000,0,0,1,0,0,0,0,68.99,No,No,0,0,1,0,0,0,0,0,0,0,0
11879,72282761,38.02724,-85.69672,015-I-0065-010,0,0,1,0,0,0,0,70.21,No,No,0,0,0,0,0,0,0,0,0,0,0
11880,72282777,39.02197,-84.51214,059-I-0275-010,0,1,1,0,1,1,1,28.39,No,No,0,0,0,0,0,1,0,0,0,0,0
11882,72282796,38.70301,-84.91089,039-I-0071-010,0,0,1,1,1,0,0,60.55,No,No,0,0,0,1,0,0,0,0,0,0,0
11883,72282798,37.06351,-88.19427,072-I-0024-000,0,0,1,1,1,0,0,59.92,No,No,0,0,0,1,0,0,0,0,0,0,0
11884,72282800,37.06556,-88.05821,072-I-0024-000,0,0,1,0,1,0,0,68.54,No,No,0,0,1,0,0,0,0,0,0,0,0
11885,72282811,38.77168,-84.77675,039-I-0071-010,0,0,0,0,0,1,0,66.52,No,No,0,0,0,0,0,0,0,0,0,0,0
11886,72282815,38.99968,-84.64762,008-I-0075-010,0,0,0,0,1,0,0,65.24,No,No,0,0,0,0,0,0,0,0,0,0,0
11887,72282817,38.99631,-84.64643,008-I-0075-010,0,0,1,0,1,0,0,64.81,No,No,0,0,0,0,0,0,0,0,0,1,0
11888,72282847,38.25597,-84.55028,105-I-0075-010,0,0,1,0,0,0,0,69.55,No,No,1,0,0,0,0,0,0,0,0,0,0
11889,72282849,37.01195,-86.32253,114-I-0065-010,0,0,1,0,0,0,0,65.26,No,No,0,0,1,0,0,0,0,0,0,0,0
11890,72282871,38.00774,-84.18757,025-I-0064-010,0,0,1,1,1,0,0,60.93,No,No,0,0,0,1,0,0,0,0,0,0,0
11891,72282891,38.02048,-85.69633,015-I-0065-000,0,0,1,0,0,1,0,67.71,No,No,0,0,0,0,0,0,1,0,0,1,0
11892,72282895,38.11238,-85.69052,056-I-0265-000,0,0,1,0,0,0,0,61.16,No,No,0,0,0,0,0,0,0,0,0,0,0
11893,72282908,37.17523,-84.12997,063-I-0075-000,0,0,0,1,1,0,0,69.6,No,No,0,0,0,0,1,0,0,0,0,0,0
11894,72282920,38.25608,-85.74205,056-I-0065-010,1,1,1,1,1,0,0,51.26,No,No,0,0,0,1,0,0,0,1,0,0,0
11895,72282928,38.21552,-85.82248,056-I-0264-010,1,0,1,1,1,0,0,55.3,No,No,0,0,0,1,0,0,0,1,0,0,0
11896,72282934,38.15702,-83.66542,006-I-0064-000,0,0,1,0,0,1,0,66.88,No,No,0,0,0,0,0,0,0,0,0,0,0
11898,72282938,38.31829,-83.23856,022-I-0064-000,0,0,0,1,1,1,0,70.21,No,No,1,0,0,0,0,0,0,0,0,0,0
11899,72282941,36.89379,-84.14347,118-I-0075-000,1,0,0,0,1,1,0,67.8,No,No,0,0,0,1,0,0,0,0,0,1,0
11900,72282945,38.16575,-85.72059,056-I-0065-000,0,0,1,0,0,1,1,29.23,No,No,0,0,0,0,0,0,0,0,1,0,0
11901,72282946,38.16493,-85.72061,056-I-0065-000,0,0,1,0,0,0,1,25.19,No,No,0,0,0,0,0,0,1,0,0,0,0
11902,72282947,38.25887,-85.76014,056-I-0064-010,0,0,0,1,1,0,0,53.73,No,No,0,0,0,0,0,0,0,0,0,0,0
11903,72282948,39.09957,-84.49265,019-I-0471-000,0,0,0,1,1,1,1,28.56,No,No,0,0,0,0,0,0,0,0,0,0,0
11904,72282975,37.07984,-88.07452,072-I-0069-010,0,0,1,1,1,0,1,39.07,No,No,0,0,1,0,0,0,0,0,0,0,0
11905,72282979,38.11068,-85.68346,056-I-0265-010,1,0,1,0,0,1,1,30.48,No,No,0,0,0,0,0,0,0,0,0,1,0
11906,72282980,38.11068,-85.68313,056-I-0265-010,1,0,1,0,0,1,1,9.61,No,No,0,0,0,0,0,0,0,0,0,1,0
11907,72282983,37.38227,-84.33435,102-I-0075-000,1,0,1,0,0,0,0,64.37,No,No,0,1,0,0,0,1,0,0,0,0,0
11908,72282984,37.38397,-84.3349,102-I-0075-000,1,0,1,0,0,0,0,64.37,No,No,0,1,0,0,0,0,0,1,0,1,0
11909,72283002,38.20035,-85.69858,056-I-0264-010,0,0,0,0,0,1,1,42.37,No,No,0,0,0,0,0,0,1,0,0,0,1
11910,72283011,38.23175,-85.63024,056-I-0264-010,0,0,0,0,0,1,1,43.48,No,No,0,1,0,0,0,0,0,0,0,0,0
11911,72283013,37.74079,-84.32329,076-I-0075-010,0,0,1,1,1,0,0,63.95,No,No,0,0,0,0,0,0,0,0,0,0,0
11912,72283015,36.69216,-86.53493,107-I-0065-010,1,1,0,1,1,1,0,68.14,No,No,1,0,0,1,0,0,0,0,0,1,0
11913,72283041,39.05154,-84.56069,059-I-0075-000,0,1,0,0,0,1,0,50.15,No,No,0,0,0,0,0,0,0,0,0,1,0
11914,72283047,38.234,-85.61158,056-I-0064-010,0,0,0,0,0,1,0,50.98,No,No,0,0,0,0,0,0,1,0,0,0,0
11915,72283052,38.05639,-84.42508,034-I-0064-010,1,0,0,0,0,0,0,67.46,No,No,0,0,0,0,0,0,1,0,0,1,0
11917,72283083,38.19187,-85.71377,056-I-0264-000,1,1,0,0,0,1,0,54.15,No,No,0,0,0,0,0,0,0,0,1,0,0
11918,72283084,38.11275,-85.66759,056-I-0265-000,0,0,1,1,1,0,0,52.13,No,No,0,0,0,0,0,0,1,0,0,0,1
11919,72283086,38.23873,-85.67086,056-I-0064-010,1,0,0,0,0,1,0,55.3,No,No,0,0,0,0,0,0,0,0,0,1,0
11921,72283123,37.95523,-84.38854,034-I-0075-010,0,1,0,0,0,1,0,69.33,No,No,0,0,0,0,0,0,0,0,0,0,0
11922,72283131,37.43441,-84.34204,102-I-0075-000,1,1,0,1,1,1,0,70.21,No,No,0,1,0,1,0,0,0,0,0,1,0
11923,72283145,36.77532,-84.17008,118-I-0075-000,0,0,0,0,0,0,0,66.78,No,No,0,0,0,0,0,0,1,0,0,0,0
11924,72283151,39.01604,-84.62552,008-I-0075-000,0,0,0,1,1,1,0,47.69,No,No,0,0,0,0,0,0,0,0,0,1,0
11925,72283164,38.63186,-84.57829,041-I-0075-010,0,0,0,0,0,1,0,66.73,No,No,0,0,0,0,0,0,0,0,0,1,0
11926,72283166,37.04572,-88.64641,073-I-0024-000,0,0,0,0,1,1,0,65.99,No,No,0,0,0,0,0,0,1,0,0,0,0
11927,72283185,39.09834,-84.49034,019-I-0471-010,1,0,0,0,0,1,0,55.3,No,No,0,0,0,0,0,0,0,0,0,0,0
11928,72283194,38.44858,-85.30414,052-I-0071-000,0,0,1,0,1,0,0,68.15,No,No,0,0,0,0,0,0,0,0,0,0,0
11929,72283196,38.18977,-85.73452,056-I-0264-000,0,0,0,0,0,1,0,55.3,No,No,0,0,0,0,0,0,1,0,0,1,0
11930,72283200,38.11668,-85.65213,056-I-0265-000,0,1,0,0,0,1,0,45.81,No,No,0,0,0,0,0,0,0,0,0,0,1
11931,72283208,39.05266,-84.46871,019-I-0471-010,1,0,0,0,0,1,0,49.85,No,No,0,0,0,0,0,0,1,0,0,1,1
11932,72283233,38.19002,-85.75198,056-I-0264-000,0,0,1,0,0,1,1,13.37,No,No,0,0,0,0,0,0,0,0,0,0,0
11933,72283253,38.23719,-85.62368,056-I-0264-010,1,0,0,0,0,1,0,55.3,No,No,0,0,0,0,0,0,0,0,0,0,0
11934,72283254,38.31149,-85.57607,056-I-0265-010,0,0,0,0,0,1,1,43.6,No,No,0,0,0,0,0,0,0,0,0,0,0
11935,72283255,38.2155,-85.50611,056-I-0265-000,0,0,1,0,0,0,1,18.62,No,No,0,0,0,0,0,0,0,0,0,0,0
11936,72283336,38.26492,-85.77556,056-I-0064-010,1,1,1,0,0,0,0,55.3,No,No,0,0,0,0,1,0,0,0,0,0,0
11937,72283337,38.18476,-85.22072,106-I-0064-000,0,0,0,0,0,1,0,70.21,No,No,0,0,0,0,0,0,1,0,0,0,0
11938,72283352,39.01711,-84.62429,008-I-0075-010,0,0,1,0,0,1,0,58.14,No,No,0,0,0,0,0,0,0,0,0,0,1
11939,72283364,37.07314,-88.11872,072-I-0024-000,0,0,1,1,1,0,0,64.22,No,No,0,0,0,0,0,0,0,0,1,0,0
11940,72283373,36.94849,-86.41006,114-I-0065-010,0,0,1,1,1,1,0,61.92,No,No,0,0,0,1,0,0,0,0,0,1,0
11941,72283374,37.27473,-85.91289,050-I-0065-000,0,0,1,1,1,0,0,65.84,No,No,0,0,0,1,0,0,0,0,0,0,0
11942,72283375,37.26054,-85.92259,050-I-0065-000,0,0,1,1,1,1,0,67.03,No,No,0,0,0,0,0,0,0,0,0,0,0
11943,72283399,38.12995,-85.70314,056-I-0065-010,0,0,1,0,0,0,1,19.03,No,No,0,0,0,0,0,1,1,0,0,0,0
11944,72283412,37.50884,-85.88749,047-I-0065-000,0,0,1,1,1,1,0,66.26,No,No,0,0,0,0,0,0,1,0,0,0,0
11945,72283420,38.12265,-85.62245,056-I-0265-000,1,0,1,1,1,0,0,65.24,No,No,0,0,0,0,0,0,0,1,0,0,0
11946,72283429,38.00218,-85.70243,015-I-0065-000,0,0,1,1,1,0,0,64.16,No,No,0,0,0,1,0,0,1,0,0,1,0
11947,72283448,38.18651,-85.79805,056-I-0264-010,1,0,1,1,1,0,0,55.3,No,No,0,0,0,0,0,0,0,0,0,0,0
11948,72283464,39.02294,-84.48385,019-I-0275-000,1,1,1,1,1,0,0,64.64,No,No,0,0,0,1,0,0,0,0,0,0,0
11949,72283467,36.65073,-87.35693,024-I-0024-010,0,0,0,1,1,0,0,68.53,No,No,0,0,0,0,0,0,0,0,0,0,1
11950,72283470,38.1789,-85.17487,106-I-0064-000,0,0,1,1,1,1,0,69.59,No,No,0,0,0,0,0,0,0,0,0,0,0
11951,72283477,39.02277,-84.49746,059-I-0275-000,0,0,0,1,1,0,0,57.81,No,No,0,0,0,0,0,0,0,0,0,0,0
11952,72283481,39.07618,-84.51955,059-I-0075-000,1,0,0,1,1,1,1,26.74,No,No,0,0,0,1,0,0,0,0,0,1,0
11953,72283483,39.06312,-84.52328,059-I-0075-000,1,1,0,1,1,0,1,24.85,No,No,0,0,0,1,0,0,0,0,0,0,0
11954,72283494,36.99206,-88.42976,079-I-0024-000,0,0,0,1,1,0,0,69.58,No,No,0,0,0,1,0,0,0,0,0,0,0
11955,72283500,37.83105,-85.71852,015-I-0065-000,0,1,0,1,1,0,0,62.72,No,No,0,0,0,1,0,0,0,0,0,1,0
11956,72283521,38.26153,-85.73399,056-I-0064-010,1,0,0,1,1,1,0,48.45,No,No,1,0,0,0,0,0,0,0,0,0,0
11957,72283523,37.83243,-84.32273,076-I-0075-000,0,0,1,0,0,0,0,65.86,No,No,0,0,0,0,1,0,0,0,0,1,0
11958,72283532,38.20585,-85.74342,056-I-0065-000,1,0,0,1,1,1,0,46.22,No,No,1,0,0,1,0,0,0,0,0,0,0
11959,72283541,38.28806,-84.5587,105-I-0075-000,0,0,0,1,1,0,0,70.21,No,No,0,0,0,1,0,0,0,0,0,1,0
11960,72283564,39.08834,-84.47462,019-I-0471-000,0,0,0,1,1,1,0,63.75,No,No,0,0,0,0,0,0,0,1,0,1,0
11961,72283572,38.2388,-85.67099,056-I-0064-010,0,0,0,1,1,0,0,53.28,No,No,0,0,0,1,0,0,0,0,0,1,0
11962,72283586,38.79314,-84.73927,039-I-0071-000,0,0,0,1,1,0,0,60.98,No,No,0,0,0,0,0,0,0,0,0,1,0
11963,72283588,38.13441,-84.56299,034-I-0064-010,0,1,0,1,1,0,0,70.21,No,No,0,0,0,1,0,0,0,0,0,1,0
11964,72283597,39.02294,-84.5162,059-I-0275-000,0,1,0,1,1,1,0,61.86,No,No,0,0,1,0,0,0,0,0,0,0,0
11965,72283599,38.67617,-84.60097,041-I-0075-000,0,0,0,1,1,0,1,3.1,No,No,0,0,0,1,0,0,1,0,0,0,0
11966,72283601,37.19585,-87.64283,054-I-0069-000,0,1,1,1,1,0,0,61.89,No,No,0,0,1,0,0,0,0,0,0,0,0
11967,72283615,38.18981,-85.7716,056-I-0264-010,0,0,0,1,1,1,0,54.01,No,No,0,0,0,1,0,0,0,1,0,0,0
11968,72283618,38.82677,-84.59989,059-I-0075-000,1,0,0,1,1,1,0,66.84,No,No,0,0,0,1,0,0,0,0,0,1,0
11969,72283620,38.64,-84.58473,041-I-0075-010,0,1,0,1,1,0,0,63.76,No,No,0,0,0,1,0,0,0,1,0,0,0
11970,72283626,37.76988,-84.31648,076-I-0075-010,0,0,1,0,0,0,0,66.15,No,No,0,0,0,0,0,0,0,0,0,1,0
11971,72283629,37.01182,-86.32105,114-I-0065-000,0,0,1,1,1,0,0,54.89,No,No,0,0,0,1,0,0,0,0,0,1,0
11972,72283631,38.97587,-84.63821,008-I-0075-010,0,0,0,1,1,0,0,56.98,No,No,0,0,0,1,0,0,1,0,0,0,0
11973,72283645,39.08133,-84.52223,059-I-0075-000,0,0,0,0,1,0,0,46.53,No,No,0,0,0,1,0,0,0,0,0,0,0
11974,72283652,38.20957,-85.75294,056-I-0065-010,1,0,0,1,1,0,0,55.3,No,No,0,0,0,0,0,0,0,1,0,0,0
11975,72283656,39.06241,-84.46862,019-I-0471-010,1,0,0,1,1,1,0,51.09,No,No,0,0,0,1,0,0,0,0,0,0,0
11977,72283666,36.64122,-86.57037,107-I-0065-000,1,1,0,1,1,1,0,66.61,No,No,0,0,0,1,0,0,0,0,0,0,0
11978,72283678,38.23577,-84.54236,105-I-0075-000,0,0,0,1,1,1,0,68.49,No,No,0,0,0,1,0,0,0,0,0,1,0
11979,72283688,38.19913,-85.70217,056-I-0264-010,0,0,0,0,0,1,1,28.52,No,No,0,0,0,0,0,0,1,0,0,0,1
11980,72283692,38.2068,-85.74865,056-I-0065-000,1,0,0,1,1,1,0,45.84,No,No,0,0,0,0,0,0,0,0,0,0,0
11981,72283706,38.22316,-85.82221,056-I-0264-000,0,0,0,1,1,0,0,55.3,No,No,0,0,0,1,0,0,0,0,0,0,0
11982,72283715,38.18945,-85.77652,056-I-0264-010,0,0,0,1,1,0,0,50.71,No,No,0,0,0,0,0,0,0,0,0,0,0
11983,72283739,37.45169,-84.33596,102-I-0075-010,0,0,1,1,1,0,0,61.95,No,No,0,0,0,1,0,0,0,0,0,0,0
11984,72283755,39.05183,-84.56006,059-I-0075-010,0,0,1,1,1,0,0,54.69,No,No,0,0,0,0,1,0,0,1,0,1,0
11985,72283767,37.28353,-85.9084,050-I-0065-010,0,0,0,1,1,1,0,70.21,No,No,0,0,0,1,0,0,0,0,0,0,0
11986,72283768,37.34556,-85.90347,050-I-0065-000,1,0,0,1,1,0,0,67.93,No,No,0,0,0,1,0,0,0,0,0,0,0
11987,72283780,37.95806,-84.38888,034-I-0075-010,1,1,1,1,1,0,0,67.59,No,No,0,0,0,1,0,0,0,0,0,1,0
11988,72283792,36.83489,-86.46548,114-I-0065-000,0,0,1,1,1,0,0,68.15,No,No,0,0,0,1,0,0,0,0,0,1,0
11989,72283796,39.02643,-84.54889,059-I-0275-000,1,1,1,0,0,0,0,59.6,No,No,0,0,0,0,0,1,0,0,0,0,0
11990,72283824,39.0748,-84.46733,019-I-0471-010,0,0,0,1,1,1,0,55.73,No,No,0,0,0,1,0,0,0,0,0,0,0
11993,72283835,38.25895,-85.74892,056-I-0064-010,0,0,1,1,1,0,1,26.78,No,No,0,0,0,0,0,0,1,0,0,0,0
11994,72283842,38.33085,-83.19202,022-I-0064-010,0,0,1,0,0,0,0,70.21,No,No,0,0,1,0,0,0,0,0,0,0,0
11995,72283844,36.65696,-87.36908,024-I-0024-010,0,0,1,0,0,0,0,67.36,No,No,0,0,0,0,0,0,0,0,0,1,0
11996,72283862,37.88852,-85.69937,015-I-0065-010,0,1,1,1,1,1,1,42.79,No,No,0,0,0,1,0,0,0,1,0,1,0
11997,72283865,37.67955,-84.31279,076-I-0075-010,0,0,1,0,0,0,0,68.11,No,No,0,0,1,0,0,0,0,0,0,0,0
11998,72283875,37.05645,-86.12258,114-I-0065-010,1,0,1,1,1,0,0,70.21,No,No,0,0,0,1,0,0,0,0,0,0,0
11999,72283876,38.11474,-85.70016,056-I-0265-010,0,0,1,1,1,1,0,65.24,No,No,0,0,0,0,0,0,1,0,0,0,0
12000,72283879,38.03079,-85.69623,015-I-0065-000,0,0,1,0,0,1,0,60.69,No,No,0,0,0,0,0,0,1,0,0,0,0
12001,72283884,37.04849,-88.6492,073-I-0024-000,1,0,1,1,1,0,0,65.08,No,No,0,0,0,1,0,0,0,1,0,1,0
12002,72283894,38.2003,-85.69882,056-I-0264-010,1,0,1,0,0,0,1,9.11,No,No,0,0,0,0,0,0,0,0,0,0,0
12003,72283901,38.80596,-84.7257,039-I-0071-010,1,1,1,1,1,1,0,58.39,No,No,0,0,0,0,0,0,0,0,0,0,0
12004,72283908,38.20449,-83.46599,103-I-0064-010,0,0,1,1,1,0,0,70.21,No,No,0,0,0,0,0,0,0,0,0,0,0
12005,72283916,38.07309,-84.45324,034-I-0075-000,0,0,1,0,1,0,0,67.44,No,No,0,0,0,0,0,0,0,0,0,0,0
12008,72283937,38.17781,-85.16909,106-I-0064-010,0,0,0,1,1,0,0,66.29,No,No,0,0,0,1,0,0,0,1,0,0,0
12009,72283959,39.08275,-84.47181,019-I-0471-000,0,0,0,1,1,0,0,58.4,No,No,0,0,0,1,0,0,0,0,0,1,0
12010,72283989,38.80436,-84.72731,039-I-0071-010,1,1,0,1,1,1,0,60.95,No,No,0,0,0,0,0,0,0,0,0,0,0
12011,72283990,38.80359,-84.72809,039-I-0071-010,1,0,0,0,1,1,0,58.44,No,No,0,0,0,0,0,1,0,0,1,0,0
12012,72284011,37.96459,-85.69435,015-I-0065-000,0,1,0,1,1,0,0,60.34,No,No,0,0,0,1,0,0,0,0,0,1,0
12013,72284014,38.04273,-85.69687,015-I-0065-010,0,0,1,0,0,0,0,69.06,No,No,0,0,0,0,0,0,0,0,0,0,0
12014,72284028,38.43668,-84.57116,105-I-0075-010,0,0,1,1,1,0,0,63.95,No,No,0,0,0,1,0,0,0,0,0,0,0
12015,72284029,38.2077,-85.75124,056-I-0065-000,0,0,0,0,0,0,0,55.3,No,No,0,0,0,0,0,0,0,0,1,0,0
12016,72284054,38.58917,-85.17529,021-I-0071-000,1,0,0,1,1,0,0,69.02,No,No,0,0,0,1,0,0,1,0,0,1,0
12017,72284063,38.98519,-84.64164,008-I-0075-000,0,0,0,0,1,1,0,60.66,No,No,0,0,0,1,0,0,0,0,0,1,0
12018,72284064,39.0878,-84.7785,008-I-0275-010,0,0,0,0,0,1,0,65.24,No,No,0,0,1,0,0,0,0,0,0,1,0
12019,72284066,38.05913,-84.37325,034-I-0064-010,1,0,1,1,1,0,0,61.28,No,No,0,0,0,1,0,0,0,1,0,1,0
12020,72284067,37.88783,-84.34469,034-I-0075-000,1,0,1,1,1,0,0,59.79,No,No,0,0,0,1,0,0,0,0,0,1,0
12021,72284115,38.11664,-85.65298,056-I-0265-000,0,0,0,0,0,1,1,14.62,No,No,0,1,0,0,0,0,1,0,0,0,0
12022,72284128,37.27192,-85.91568,050-I-0065-010,1,0,0,1,1,0,0,65.71,No,No,0,0,0,1,0,0,0,0,0,0,0
12023,72284154,38.16066,-84.85491,037-I-0064-010,0,1,0,1,1,1,0,47.78,No,No,0,0,0,1,0,0,0,0,0,0,0
12024,72284180,38.20066,-85.69569,056-I-0264-000,0,0,1,0,0,1,0,55.3,No,No,0,0,0,0,0,0,0,0,0,1,0
12025,72284193,38.58713,-85.17522,021-I-0071-000,1,0,0,0,0,1,0,62.99,No,No,1,0,0,0,0,0,0,0,0,0,0
12027,72284241,37.19906,-87.54858,054-I-0069-000,0,1,1,0,0,0,0,68.97,No,No,0,0,1,0,0,0,0,0,0,0,0
12028,72284254,37.6456,-84.31453,076-I-0075-010,0,0,1,1,1,0,0,50.65,No,No,0,0,0,1,0,0,0,1,0,1,0
12029,72284255,38.21248,-85.37621,106-I-0064-010,0,0,1,1,1,0,0,70.21,No,No,0,0,0,0,0,0,0,0,0,0,0
12030,72284279,38.23378,-85.61084,056-I-0064-010,0,0,1,1,1,0,0,55.3,No,No,0,0,0,0,0,0,0,0,0,1,0
12031,72284292,38.78229,-84.61027,041-I-0075-000,0,1,1,0,0,0,0,68.53,No,No,1,0,0,0,0,0,1,0,0,0,0
12032,72284301,37.70078,-84.31759,076-I-0075-000,0,0,1,1,1,0,0,70.21,No,No,0,0,0,1,0,0,0,0,0,0,0
12033,72284302,37.70045,-84.31744,076-I-0075-000,0,0,1,1,1,0,0,70.21,No,No,0,0,0,1,0,0,0,0,0,0,0
12034,72284303,37.70069,-84.31747,076-I-0075-000,0,0,1,1,1,0,0,70.21,No,No,0,0,0,1,0,0,0,0,0,0,0
12035,72284304,37.70078,-84.31759,076-I-0075-000,0,0,1,1,1,0,0,70.21,No,No,0,0,0,1,0,0,0,0,0,0,0
12036,72284311,38.22544,-85.64254,056-I-0264-010,0,0,1,0,0,1,0,55.3,No,No,0,0,0,0,1,0,0,0,0,0,0
12037,72284330,39.05364,-84.46886,019-I-0471-000,1,1,0,1,1,0,0,50.26,No,No,0,0,0,1,0,0,0,0,0,0,0
12038,72284333,38.18038,-85.17819,106-I-0064-010,0,0,1,1,1,1,0,70.21,No,No,0,0,0,1,0,0,0,0,0,0,0
12039,72284349,38.31237,-85.57716,056-I-0265-000,0,0,1,1,1,1,0,56.35,No,No,0,0,0,1,0,0,0,0,0,0,0
12040,72284351,37.98186,-85.69909,015-I-0065-000,0,0,1,0,0,1,0,70.21,No,No,0,0,0,0,0,0,0,0,0,0,0
12041,72284356,37.71801,-85.8291,047-I-0065-010,0,0,1,1,1,0,0,63.25,No,No,0,0,0,0,0,0,0,0,0,0,0
12042,72284361,38.18548,-85.24241,106-I-0064-010,0,0,0,1,1,0,0,66.68,No,No,1,0,0,1,0,0,0,0,0,0,0
12043,72284362,38.18544,-85.24227,106-I-0064-010,0,0,0,1,1,0,0,60.82,No,No,0,0,0,1,0,0,0,0,0,0,0
